customer_id,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,owns_car,tenure,age
1423,Female,51,Project Manager,Manufacturing,Mass Customer,No,19.0,59
1424,Male,56,Occupational Therapist,Health,High Net Worth,Yes,14.0,44
1425,Male,20,General Manager,Retail,High Net Worth,Yes,11.0,32
1426,Female,72,Financial Advisor,Financial Services,Mass Customer,No,17.0,62
1427,Male,14,Environmental Specialist,Financial Services,High Net Worth,No,8.0,25
1428,Female,93,Sales Representative,Retail,High Net Worth,No,1.0,20
1429,Male,94,Legal Assistant,Health,Mass Customer,Yes,12.0,38
1430,Female,86,Biostatistician I,Manufacturing,Mass Customer,Yes,3.0,19
1431,Male,29,Sales Associate,Financial Services,Affluent Customer,Yes,17.0,43
1432,Male,70,Tax Accountant,Argiculture,High Net Worth,Yes,2.0,20
1433,Female,15,Account Coordinator,IT,Mass Customer,No,20.0,60
1434,Male,42,Statistician I,Property,High Net Worth,No,9.0,45
1435,Male,96,Software Engineer II,Telecommunications,Affluent Customer,Yes,19.0,50
1436,Male,40,General Manager,,Affluent Customer,No,3.0,19
1437,Male,35,Electrical Engineer,Manufacturing,Affluent Customer,No,20.0,44
1438,Female,27,Social Worker,Health,Mass Customer,Yes,14.0,43
1439,Male,97,GIS Technical Architect,Retail,Mass Customer,No,19.0,53
1440,Female,19,Human Resources Manager,Financial Services,High Net Worth,Yes,12.0,53
1441,Female,23,,Manufacturing,Affluent Customer,No,5.0,41
1442,Male,1,,Manufacturing,Affluent Customer,No,17.0,55
1443,Female,47,,Financial Services,Affluent Customer,Yes,22.0,32
1444,Male,97,Payment Adjustment Coordinator,Health,Mass Customer,No,8.0,43
1445,Female,57,Web Designer II,IT,Affluent Customer,No,18.0,45
1446,Male,51,Engineer I,Manufacturing,Mass Customer,No,17.0,31
1447,Male,29,Civil Engineer,Manufacturing,Mass Customer,No,4.0,22
1448,Male,40,VP Product Management,Property,Mass Customer,No,20.0,30
1449,Female,38,Staff Accountant IV,,High Net Worth,No,4.0,51
1450,Female,23,Statistician I,Manufacturing,Affluent Customer,No,6.0,54
1451,Female,32,Junior Executive,Argiculture,Mass Customer,Yes,16.0,41
1452,Male,99,Safety Technician III,Retail,Mass Customer,No,20.0,63
1453,Male,54,Computer Systems Analyst I,Health,High Net Worth,No,13.0,41
1454,Male,4,Physical Therapy Assistant,Argiculture,Mass Customer,Yes,3.0,39
1455,Female,2,Software Engineer I,Property,Affluent Customer,No,8.0,26
1456,Male,97,Health Coach II,Property,Mass Customer,Yes,6.0,54
1457,Female,99,Speech Pathologist,,Affluent Customer,Yes,12.0,40
1458,Male,40,Account Representative IV,Telecommunications,Affluent Customer,No,11.0,62
1459,Male,89,Senior Sales Associate,Manufacturing,Mass Customer,No,4.0,20
1460,Male,92,Information Systems Manager,Financial Services,High Net Worth,Yes,13.0,45
1461,Male,71,,Retail,Mass Customer,Yes,9.0,61
1462,Male,16,VP Accounting,Financial Services,Mass Customer,Yes,1.0,23
1463,Male,53,Chief Design Engineer,Property,High Net Worth,Yes,18.0,53
1464,Male,20,Office Assistant II,,Affluent Customer,Yes,10.0,34
1465,Female,53,Mechanical Systems Engineer,Financial Services,Mass Customer,Yes,5.0,47
1466,Female,62,Cost Accountant,Financial Services,High Net Worth,Yes,2.0,20
1467,Female,1,,Manufacturing,Mass Customer,Yes,6.0,43
1468,Female,37,Financial Advisor,Financial Services,Mass Customer,No,22.0,40
1469,Male,77,Financial Advisor,Financial Services,Affluent Customer,Yes,14.0,61
1470,Male,62,Senior Cost Accountant,Financial Services,High Net Worth,Yes,8.0,23
1471,Female,88,,Financial Services,Mass Customer,No,15.0,40
1472,Female,3,Environmental Specialist,Financial Services,Mass Customer,No,17.0,54
1473,Male,49,VP Product Management,,Mass Customer,Yes,20.0,58
1474,Male,54,Structural Analysis Engineer,Health,Mass Customer,Yes,21.0,32
1475,Male,41,Recruiting Manager,Retail,Affluent Customer,Yes,7.0,33
1476,Male,25,Structural Analysis Engineer,,Affluent Customer,Yes,20.0,32
1478,Male,40,VP Quality Control,Financial Services,High Net Worth,No,9.0,26
1479,Male,25,Help Desk Technician,Argiculture,Mass Customer,No,21.0,41
1480,Female,83,Legal Assistant,,High Net Worth,Yes,5.0,23
1481,Female,93,Senior Financial Analyst,Financial Services,Affluent Customer,No,14.0,42
1482,Male,29,Electrical Engineer,Manufacturing,Mass Customer,No,12.0,39
1483,Female,55,Senior Quality Engineer,Telecommunications,Mass Customer,Yes,14.0,47
1484,Female,26,Administrative Assistant IV,,Mass Customer,No,18.0,32
1485,Male,50,Food Chemist,Health,Mass Customer,Yes,6.0,49
1486,Male,14,Geological Engineer,Manufacturing,Mass Customer,No,10.0,40
1487,Female,58,Web Designer IV,,Affluent Customer,Yes,5.0,39
1488,Female,82,Assistant Manager,,Mass Customer,Yes,17.0,32
1489,Male,17,Teacher,Health,Mass Customer,No,4.0,25
1490,Female,36,Cost Accountant,Financial Services,Mass Customer,Yes,6.0,48
1491,Female,96,Senior Sales Associate,Health,Mass Customer,Yes,4.0,21
1492,Female,51,Media Manager I,,Mass Customer,No,7.0,38
1493,Female,51,Engineer II,Argiculture,High Net Worth,No,22.0,31
1494,Male,46,Geologist I,,Mass Customer,Yes,7.0,32
1495,Female,4,Physical Therapy Assistant,Health,High Net Worth,Yes,8.0,29
1496,Female,22,Human Resources Manager,IT,Affluent Customer,No,3.0,20
1497,Female,70,Marketing Assistant,Retail,High Net Worth,No,14.0,45
1498,Female,84,Nurse,,Affluent Customer,Yes,13.0,29
1499,Male,88,Design Engineer,Manufacturing,Mass Customer,Yes,11.0,45
1500,Female,82,,,Mass Customer,No,9.0,58
1501,Female,74,Account Executive,Property,Mass Customer,Yes,14.0,45
1502,Female,52,Design Engineer,Financial Services,Affluent Customer,Yes,11.0,28
1503,Female,1,Media Manager III,,Affluent Customer,No,6.0,50
1504,Male,98,Data Coordiator,Property,Affluent Customer,Yes,13.0,43
1505,Male,90,Recruiting Manager,Financial Services,Mass Customer,No,3.0,25
1506,Male,21,,Property,Mass Customer,No,17.0,60
1507,Male,97,,Manufacturing,High Net Worth,Yes,22.0,41
1508,Male,80,Clinical Specialist,Health,Affluent Customer,Yes,11.0,32
1510,Male,94,Actuary,Financial Services,Mass Customer,No,18.0,59
1511,Male,97,Internal Auditor,Financial Services,Mass Customer,No,4.0,28
1512,Male,89,Teacher,,High Net Worth,No,4.0,39
1513,Male,13,Quality Engineer,,Affluent Customer,Yes,16.0,48
1514,Male,15,Professor,,Mass Customer,No,14.0,56
1515,Male,80,Geological Engineer,Manufacturing,Mass Customer,Yes,2.0,28
1516,Male,6,VP Sales,IT,Affluent Customer,No,19.0,51
1517,Male,90,Operator,IT,Affluent Customer,No,12.0,31
1518,Male,66,Safety Technician IV,Property,Affluent Customer,No,18.0,47
1519,Male,35,Administrative Assistant IV,Telecommunications,High Net Worth,Yes,1.0,17
1520,Male,95,,Retail,Mass Customer,No,19.0,53
1521,Male,49,Business Systems Development Analyst,Financial Services,Affluent Customer,Yes,22.0,23
1522,Male,57,Paralegal,Financial Services,Mass Customer,No,7.0,24
1523,Male,78,Product Engineer,Financial Services,Mass Customer,Yes,17.0,59
1524,Female,7,Administrative Officer,Financial Services,Mass Customer,Yes,16.0,43
1525,Female,43,Database Administrator III,Financial Services,High Net Worth,No,5.0,52
1526,Male,50,Editor,Manufacturing,Mass Customer,Yes,19.0,54
1527,Male,23,Chemical Engineer,Manufacturing,Mass Customer,No,2.0,21
1528,Female,78,,Manufacturing,High Net Worth,No,3.0,34
1529,Female,0,Media Manager III,Financial Services,High Net Worth,Yes,5.0,32
1530,Male,89,Pharmacist,Health,Mass Customer,Yes,9.0,42
1531,Female,20,Administrative Assistant III,Financial Services,Mass Customer,Yes,13.0,52
1532,Female,27,VP Accounting,Financial Services,Mass Customer,Yes,10.0,46
1533,Female,59,Social Worker,Health,Affluent Customer,Yes,8.0,41
1534,Female,74,Human Resources Assistant I,Manufacturing,Mass Customer,No,4.0,20
1535,Male,80,Cost Accountant,Financial Services,Affluent Customer,Yes,3.0,21
1536,Female,28,Software Consultant,Financial Services,Affluent Customer,Yes,15.0,39
1537,Male,23,Librarian,Entertainment,Mass Customer,No,10.0,49
1538,Male,74,Pharmacist,Health,High Net Worth,Yes,12.0,29
1539,Male,3,Account Executive,,Mass Customer,Yes,16.0,41
1540,Female,53,Mechanical Systems Engineer,Property,Mass Customer,Yes,19.0,56
1541,Female,7,Structural Engineer,Argiculture,Mass Customer,Yes,13.0,64
1542,Male,56,Food Chemist,Health,Mass Customer,Yes,12.0,40
1543,Female,25,Database Administrator III,,High Net Worth,No,9.0,25
1544,Male,75,Dental Hygienist,Health,Affluent Customer,Yes,11.0,55
1545,Male,34,Associate Professor,Health,Mass Customer,Yes,15.0,41
1546,Female,22,Compensation Analyst,Financial Services,Mass Customer,Yes,8.0,62
1547,Female,82,Account Coordinator,,Mass Customer,Yes,12.0,28
1548,Female,70,,Manufacturing,Mass Customer,Yes,2.0,23
1549,Female,87,,Financial Services,Affluent Customer,Yes,4.0,21
1550,Female,3,Programmer Analyst II,IT,Mass Customer,Yes,12.0,32
1551,Female,37,Computer Systems Analyst I,Entertainment,Affluent Customer,No,17.0,43
1552,Male,80,Research Associate,Entertainment,Mass Customer,Yes,8.0,30
1553,Female,68,Administrative Assistant IV,Retail,High Net Worth,No,7.0,62
1554,Male,83,Assistant Manager,Retail,Affluent Customer,No,3.0,24
1555,Male,60,Tax Accountant,Health,High Net Worth,No,15.0,56
1556,Male,30,Web Developer III,Manufacturing,Mass Customer,Yes,6.0,32
1557,Male,64,Speech Pathologist,Financial Services,Mass Customer,No,6.0,43
1558,Male,14,Information Systems Manager,Financial Services,Affluent Customer,No,2.0,27
1559,Male,63,,Health,High Net Worth,Yes,12.0,43
1560,Male,14,,Retail,Mass Customer,No,5.0,45
1561,Male,47,Graphic Designer,Manufacturing,Mass Customer,Yes,14.0,43
1562,Female,29,Staff Scientist,,Affluent Customer,Yes,3.0,34
1563,Male,39,Account Representative IV,Property,Mass Customer,No,9.0,26
1564,Female,42,Geologist III,Retail,Mass Customer,No,16.0,54
1565,Male,71,Sales Representative,Retail,High Net Worth,Yes,11.0,65
1566,Male,95,Executive Secretary,Argiculture,Mass Customer,No,17.0,56
1567,Female,18,Teacher,,Mass Customer,No,16.0,47
1568,Female,78,Chemical Engineer,Manufacturing,Mass Customer,Yes,9.0,38
1569,Male,87,Structural Analysis Engineer,,Mass Customer,No,8.0,31
1570,Female,70,Staff Accountant III,Entertainment,Mass Customer,No,17.0,23
1571,Male,19,Clinical Specialist,Health,Mass Customer,Yes,22.0,38
1572,Male,51,Recruiting Manager,Financial Services,High Net Worth,Yes,16.0,61
1573,Female,48,Web Designer I,Property,Mass Customer,Yes,4.0,24
1574,Male,16,Database Administrator I,,Affluent Customer,Yes,2.0,23
1575,Female,82,Design Engineer,Retail,Mass Customer,No,17.0,29
1576,Male,77,VP Marketing,Financial Services,Mass Customer,No,20.0,33
1577,Female,87,Automation Specialist I,Manufacturing,High Net Worth,No,10.0,42
1578,Male,60,,Health,High Net Worth,Yes,11.0,40
1579,Female,40,Desktop Support Technician,Financial Services,Affluent Customer,Yes,17.0,40
1580,Male,23,Associate Professor,Retail,High Net Worth,No,5.0,37
1581,Female,26,Recruiter,Argiculture,Mass Customer,No,13.0,44
1582,Male,32,Office Assistant III,Property,Mass Customer,No,4.0,40
1584,Female,93,Legal Assistant,Manufacturing,Mass Customer,No,9.0,26
1585,Male,87,Pharmacist,Health,Mass Customer,Yes,5.0,57
1586,Female,47,Physical Therapy Assistant,Manufacturing,High Net Worth,No,15.0,33
1587,Male,17,Software Test Engineer III,Entertainment,Affluent Customer,Yes,12.0,32
1588,Male,24,Administrative Officer,IT,High Net Worth,Yes,7.0,35
1589,Male,83,Human Resources Manager,Health,Mass Customer,Yes,4.0,29
1590,Female,8,Assistant Manager,Retail,Mass Customer,No,14.0,53
1591,Male,4,Operator,Manufacturing,Mass Customer,Yes,14.0,42
1592,Male,21,Software Test Engineer III,,Mass Customer,Yes,14.0,32
1593,Female,69,Tax Accountant,IT,Mass Customer,No,17.0,39
1594,Male,62,Human Resources Manager,Property,Mass Customer,No,7.0,37
1595,Female,15,Senior Financial Analyst,Financial Services,High Net Worth,Yes,11.0,42
1596,Male,2,Cost Accountant,Financial Services,High Net Worth,Yes,8.0,49
1597,Male,93,Nurse Practicioner,Retail,Affluent Customer,No,14.0,41
1598,Female,87,Safety Technician III,,Mass Customer,No,11.0,45
1599,Male,65,,,Affluent Customer,No,1.0,19
1600,Female,20,Senior Financial Analyst,Financial Services,High Net Worth,No,2.0,33
1601,Female,45,Desktop Support Technician,Manufacturing,Affluent Customer,No,1.0,25
1602,Male,68,Professor,Retail,Mass Customer,No,15.0,39
1603,Male,89,Quality Engineer,Manufacturing,Affluent Customer,Yes,20.0,30
1604,Male,51,,Financial Services,High Net Worth,No,20.0,58
1605,Female,72,,,Affluent Customer,No,9.0,30
1606,Female,93,Environmental Specialist,,Affluent Customer,Yes,9.0,38
1607,Female,39,Marketing Assistant,Retail,Mass Customer,Yes,15.0,30
1608,Female,87,Software Engineer III,,Mass Customer,Yes,6.0,60
1609,Male,64,Professor,Property,Mass Customer,Yes,3.0,22
1610,Female,75,Structural Engineer,,High Net Worth,Yes,9.0,63
1611,Male,93,Developer IV,Health,High Net Worth,Yes,13.0,47
1612,Male,70,Community Outreach Specialist,Financial Services,High Net Worth,Yes,22.0,31
1613,Female,18,,Property,Mass Customer,No,19.0,41
1614,Male,2,,,High Net Worth,No,8.0,34
1615,Female,75,,Entertainment,Mass Customer,Yes,7.0,47
1616,Male,75,Media Manager II,Retail,High Net Worth,Yes,19.0,63
1617,Female,97,Compensation Analyst,Financial Services,Affluent Customer,No,10.0,40
1618,Female,90,Senior Developer,,Mass Customer,No,19.0,52
1619,Male,83,Staff Accountant III,,Mass Customer,Yes,6.0,47
1620,Male,18,Structural Analysis Engineer,,High Net Worth,Yes,2.0,26
1621,Female,10,Social Worker,Health,Mass Customer,No,22.0,44
1622,Male,44,Senior Quality Engineer,,High Net Worth,No,16.0,40
1623,Female,29,Software Test Engineer III,Entertainment,High Net Worth,Yes,2.0,21
1624,Male,18,Compensation Analyst,Financial Services,Mass Customer,Yes,6.0,38
1625,Male,20,Information Systems Manager,Property,Mass Customer,Yes,10.0,41
1626,Female,82,VP Accounting,Financial Services,Mass Customer,No,14.0,39
1627,Male,44,Librarian,Entertainment,Affluent Customer,No,16.0,57
1629,Male,46,VP Accounting,Financial Services,Mass Customer,No,14.0,44
1630,Female,63,Professor,Manufacturing,Mass Customer,No,16.0,34
1631,Male,11,Speech Pathologist,Financial Services,Affluent Customer,No,1.0,22
1632,Male,43,Electrical Engineer,Manufacturing,High Net Worth,Yes,3.0,33
1633,Female,16,Mechanical Systems Engineer,Property,High Net Worth,Yes,14.0,54
1634,Female,20,Director of Sales,Manufacturing,Affluent Customer,No,12.0,48
1635,Female,36,Safety Technician IV,Financial Services,Mass Customer,No,7.0,47
1636,Female,65,Chemical Engineer,Manufacturing,High Net Worth,Yes,5.0,38
1637,Male,78,Statistician II,Manufacturing,High Net Worth,No,6.0,49
1638,Male,55,Speech Pathologist,Financial Services,Mass Customer,Yes,10.0,26
1639,Female,9,,Manufacturing,Mass Customer,Yes,12.0,56
1640,Male,37,Accountant I,,High Net Worth,Yes,3.0,23
1641,Male,29,Community Outreach Specialist,Financial Services,Mass Customer,No,14.0,46
1642,Male,97,Systems Administrator II,Manufacturing,Affluent Customer,Yes,3.0,36
1643,Female,13,,Retail,Mass Customer,No,19.0,57
1644,Male,57,Speech Pathologist,Health,Mass Customer,No,10.0,49
1645,Male,34,Research Associate,,Affluent Customer,Yes,5.0,23
1646,Female,39,Senior Financial Analyst,Financial Services,Mass Customer,Yes,1.0,24
1647,Female,21,,Financial Services,High Net Worth,Yes,17.0,41
1648,Female,22,VP Accounting,Financial Services,Mass Customer,No,8.0,37
1649,Male,6,Chief Design Engineer,Property,Mass Customer,No,7.0,56
1650,Female,44,Tax Accountant,,High Net Worth,No,16.0,38
1651,Female,9,Web Designer I,Telecommunications,Mass Customer,Yes,4.0,22
1652,Female,53,Operator,Manufacturing,High Net Worth,Yes,7.0,37
1653,Female,80,,Argiculture,Mass Customer,Yes,12.0,31
1654,Female,67,Professor,IT,High Net Worth,Yes,9.0,29
1655,Male,38,Electrical Engineer,Manufacturing,Affluent Customer,Yes,13.0,35
1656,Male,59,Chief Design Engineer,Financial Services,Mass Customer,Yes,7.0,41
1657,Male,11,Computer Systems Analyst III,Financial Services,Mass Customer,No,5.0,41
1658,Female,17,Sales Representative,Retail,Mass Customer,Yes,5.0,25
1659,Female,75,Software Consultant,Property,High Net Worth,Yes,13.0,29
1660,Male,85,Internal Auditor,Retail,Affluent Customer,No,15.0,38
1661,Female,21,Administrative Assistant IV,Health,Affluent Customer,No,10.0,39
1662,Female,40,Electrical Engineer,Manufacturing,High Net Worth,No,11.0,62
1663,Female,68,VP Quality Control,Property,High Net Worth,Yes,9.0,40
1664,Male,11,Chemical Engineer,Manufacturing,Affluent Customer,Yes,9.0,43
1665,Male,48,Quality Engineer,Telecommunications,Mass Customer,No,11.0,41
1666,Male,73,Recruiting Manager,,Mass Customer,No,14.0,41
1667,Male,67,Geological Engineer,Manufacturing,High Net Worth,No,18.0,63
1668,Female,75,Financial Advisor,Financial Services,Mass Customer,No,8.0,53
1669,Male,74,VP Accounting,Financial Services,High Net Worth,Yes,21.0,40
1670,Female,30,Web Designer II,Retail,Mass Customer,No,19.0,40
1671,Female,69,Account Executive,Property,Mass Customer,Yes,14.0,61
1672,Female,21,Design Engineer,IT,Affluent Customer,Yes,9.0,55
1673,Female,45,Professor,Financial Services,Affluent Customer,Yes,21.0,40
1674,Female,97,Civil Engineer,Manufacturing,High Net Worth,No,20.0,41
1675,Male,76,Engineer I,Manufacturing,Affluent Customer,Yes,14.0,63
1676,Male,63,Information Systems Manager,Health,Mass Customer,No,13.0,43
1677,Female,56,Editor,Health,Affluent Customer,Yes,16.0,60
1678,Female,20,,Financial Services,High Net Worth,Yes,13.0,41
1679,Female,92,Programmer II,Health,Mass Customer,Yes,13.0,43
1680,Female,5,Desktop Support Technician,Property,Mass Customer,Yes,4.0,20
1681,Male,78,,Health,High Net Worth,Yes,6.0,39
1682,Female,93,Structural Engineer,Manufacturing,Affluent Customer,Yes,6.0,58
1684,Female,96,Environmental Tech,Manufacturing,Mass Customer,No,6.0,39
1685,Female,32,Budget/Accounting Analyst III,IT,Mass Customer,No,8.0,46
1686,Male,95,Account Representative IV,Argiculture,Mass Customer,Yes,16.0,38
1687,Male,16,,Manufacturing,Affluent Customer,Yes,8.0,27
1688,Female,80,Systems Administrator II,,Mass Customer,No,15.0,40
1689,Male,48,Quality Control Specialist,Financial Services,Mass Customer,Yes,4.0,23
1690,Male,6,Food Chemist,Health,Affluent Customer,Yes,16.0,30
1691,Male,50,Account Coordinator,,High Net Worth,Yes,7.0,39
1692,Female,85,Senior Quality Engineer,Health,Mass Customer,Yes,17.0,51
1693,Male,79,Accountant I,Health,Affluent Customer,No,4.0,53
1694,Male,11,,IT,Mass Customer,Yes,19.0,59
1695,Female,11,Environmental Specialist,,High Net Worth,Yes,4.0,27
1696,Male,48,Librarian,Entertainment,High Net Worth,No,2.0,27
1697,Female,44,Occupational Therapist,Health,Mass Customer,Yes,12.0,49
1698,Female,58,,Health,Affluent Customer,Yes,18.0,47
1699,Male,33,Nuclear Power Engineer,Manufacturing,Mass Customer,Yes,8.0,60
1700,Female,28,Electrical Engineer,Manufacturing,High Net Worth,Yes,14.0,49
1701,Male,11,,Manufacturing,High Net Worth,No,17.0,55
1702,Male,14,Research Nurse,Health,Mass Customer,No,17.0,62
1703,Female,14,Product Engineer,Telecommunications,Mass Customer,Yes,3.0,27
1704,Male,96,Analyst Programmer,IT,High Net Worth,No,12.0,56
1705,Female,1,Research Associate,Financial Services,Mass Customer,Yes,9.0,39
1706,Male,32,,Financial Services,High Net Worth,Yes,10.0,57
