customer_id,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,owns_car,tenure,age,postcode,state,property_valuation,target
1206,Female,13,Paralegal,Financial Services,Mass Customer,No,13.0,40,3429,VIC,5,0
1207,Female,30,Engineer IV,Health,Mass Customer,No,1.0,21,2321,NSW,4,1
1208,Female,23,Budget/Accounting Analyst IV,Financial Services,Mass Customer,No,15.0,35,2079,NSW,10,0
1209,Male,40,Senior Developer,Property,High Net Worth,Yes,11.0,41,3072,VIC,9,0
1211,Male,45,VP Sales,Financial Services,Affluent Customer,Yes,14.0,40,2007,NSW,8,0
1212,Female,28,Legal Assistant,Property,Affluent Customer,No,13.0,50,2620,NSW,9,0
1213,Male,80,Accounting Assistant II,,High Net Worth,No,15.0,45,3034,VIC,10,1
1214,Male,0,Internal Auditor,Property,High Net Worth,No,15.0,29,2086,NSW,11,0
1215,Female,79,VP Quality Control,Manufacturing,Mass Customer,No,11.0,51,2231,NSW,10,1
1216,Female,15,Software Test Engineer I,Telecommunications,Affluent Customer,Yes,10.0,59,3175,VIC,7,0
1217,Female,67,Structural Engineer,Manufacturing,High Net Worth,No,16.0,50,2580,NSW,4,1
1218,Female,12,,,Mass Customer,Yes,7.0,36,3037,VIC,7,1
1219,Male,93,,Financial Services,Mass Customer,No,14.0,47,3550,VIC,4,0
1220,Male,12,Editor,,High Net Worth,No,14.0,31,3218,VIC,7,0
1221,Male,75,VP Product Management,Health,High Net Worth,Yes,14.0,23,2020,NSW,9,1
1222,Female,83,Account Executive,Property,Mass Customer,No,19.0,48,3930,VIC,9,0
1223,Female,19,Senior Sales Associate,Manufacturing,Mass Customer,Yes,16.0,53,2480,NSW,7,1
1224,Female,9,Junior Executive,Manufacturing,Mass Customer,No,16.0,41,2259,NSW,6,1
1225,Male,5,Clinical Specialist,Health,Mass Customer,Yes,10.0,30,3130,VIC,10,0
1226,Female,32,Director of Sales,Health,Mass Customer,Yes,13.0,37,3029,VIC,7,0
1227,Female,63,Software Engineer I,IT,Affluent Customer,Yes,12.0,29,2285,NSW,7,1
1228,Female,43,Senior Cost Accountant,Financial Services,Affluent Customer,No,6.0,56,2830,NSW,4,0
1229,Male,38,GIS Technical Architect,Manufacturing,Affluent Customer,Yes,1.0,18,2119,NSW,11,1
1230,Male,61,,Financial Services,Mass Customer,Yes,10.0,33,2153,NSW,9,0
1231,Female,94,Social Worker,Health,Affluent Customer,No,18.0,45,2120,NSW,10,0
1232,Male,83,Help Desk Operator,Property,Affluent Customer,No,20.0,59,4573,QLD,8,1
1233,Female,17,,Retail,Affluent Customer,Yes,16.0,40,2085,NSW,11,1
1234,Male,87,Geologist I,,Mass Customer,No,17.0,53,2763,NSW,9,1
1235,Female,24,Dental Hygienist,Health,Mass Customer,No,9.0,49,2852,NSW,2,0
1236,Male,75,Web Designer IV,Financial Services,High Net Worth,Yes,18.0,44,3030,VIC,7,0
1237,Female,6,Research Nurse,Health,High Net Worth,No,16.0,49,3677,VIC,4,1
1238,Male,24,Graphic Designer,,Affluent Customer,Yes,6.0,40,3030,VIC,5,1
1239,Male,9,,,Mass Customer,Yes,17.0,40,4122,QLD,7,1
1240,Female,64,Sales Associate,Manufacturing,Mass Customer,Yes,19.0,53,2760,NSW,8,0
1241,Female,23,Pharmacist,Health,Affluent Customer,Yes,11.0,32,2750,NSW,9,1
1242,Male,36,Human Resources Assistant III,Property,High Net Worth,Yes,18.0,45,3806,VIC,7,0
1243,Male,73,Research Assistant II,Retail,Mass Customer,No,8.0,65,2155,NSW,11,1
1245,Male,34,Product Engineer,Manufacturing,Affluent Customer,No,1.0,24,2155,NSW,10,1
1246,Male,94,,,High Net Worth,No,6.0,25,4873,QLD,2,0
1247,Female,15,Geologist I,Entertainment,Affluent Customer,No,11.0,58,4820,QLD,1,0
1248,Female,31,General Manager,,Affluent Customer,Yes,7.0,55,4873,QLD,2,0
1249,Male,11,,Telecommunications,Mass Customer,No,16.0,51,4817,QLD,2,0
1250,Female,42,Help Desk Technician,Manufacturing,Mass Customer,No,1.0,17,4818,QLD,7,1
1251,Male,63,Desktop Support Technician,Property,Mass Customer,No,2.0,21,4519,QLD,6,0
1252,Male,46,Recruiting Manager,Manufacturing,Mass Customer,Yes,14.0,53,4806,QLD,4,1
1253,Female,81,Research Assistant I,Manufacturing,Mass Customer,No,5.0,22,4805,QLD,2,0
1254,Male,60,Graphic Designer,Retail,Mass Customer,Yes,5.0,60,4701,QLD,1,1
1255,Male,5,,Health,Affluent Customer,No,11.0,36,2478,NSW,9,0
1256,Male,8,Food Chemist,Health,High Net Worth,No,9.0,32,4560,QLD,6,1
1257,Male,40,Assistant Professor,Property,Affluent Customer,Yes,9.0,46,4740,QLD,2,0
1258,Male,89,Geological Engineer,Manufacturing,Mass Customer,No,6.0,40,4720,QLD,1,1
1259,Female,23,Assistant Professor,Financial Services,Mass Customer,No,9.0,45,4702,QLD,1,1
1260,Male,92,Tax Accountant,Property,Mass Customer,No,9.0,29,4702,QLD,2,0
1261,Female,61,Legal Assistant,Manufacturing,Mass Customer,No,4.0,47,4127,QLD,2,1
1262,Female,90,Technical Writer,,High Net Worth,Yes,19.0,51,4670,QLD,3,0
1263,Male,41,Nurse,Manufacturing,Affluent Customer,No,8.0,45,4670,QLD,1,1
1264,Male,48,,Health,Mass Customer,Yes,7.0,24,4670,QLD,2,0
1265,Male,72,Biostatistician I,Property,Mass Customer,Yes,2.0,31,4655,QLD,3,0
1266,Male,68,Human Resources Manager,Health,Mass Customer,Yes,10.0,40,4610,QLD,1,0
1267,Male,39,Safety Technician IV,Entertainment,Affluent Customer,Yes,19.0,39,4655,QLD,3,0
1268,Male,20,,Financial Services,High Net Worth,Yes,2.0,29,4551,QLD,9,0
1269,Male,56,Account Coordinator,Property,High Net Worth,Yes,7.0,28,4702,QLD,6,0
1270,Male,72,Paralegal,Financial Services,Affluent Customer,No,10.0,35,4702,QLD,6,0
1271,Female,71,Accounting Assistant II,Telecommunications,Mass Customer,Yes,6.0,24,4506,QLD,4,0
1272,Female,2,,Manufacturing,Affluent Customer,No,17.0,33,4503,QLD,5,1
1273,Male,48,General Manager,Financial Services,Affluent Customer,Yes,14.0,44,4503,QLD,2,0
1274,Male,12,Mechanical Systems Engineer,Manufacturing,Mass Customer,No,20.0,41,4512,QLD,7,1
1275,Female,70,General Manager,Health,Mass Customer,Yes,8.0,52,4511,QLD,2,1
1276,Male,24,Dental Hygienist,Health,Affluent Customer,No,4.0,54,4500,QLD,8,0
1277,Male,26,Help Desk Technician,,Mass Customer,Yes,9.0,46,4380,QLD,1,0
1278,Female,14,Pharmacist,Health,Affluent Customer,No,2.0,20,4370,QLD,4,0
1279,Male,30,Staff Accountant I,Financial Services,Mass Customer,No,20.0,56,4817,QLD,3,1
1280,Male,71,Marketing Assistant,Manufacturing,High Net Worth,Yes,15.0,40,4350,QLD,7,0
1281,Male,29,Administrative Assistant III,Manufacturing,Affluent Customer,Yes,16.0,50,4213,QLD,8,0
1282,Male,99,Programmer Analyst III,Entertainment,Affluent Customer,Yes,14.0,38,4340,QLD,5,1
1283,Female,43,Clinical Specialist,Health,Mass Customer,No,1.0,24,4122,QLD,7,0
1284,Male,30,Junior Executive,Entertainment,Affluent Customer,No,11.0,42,4306,QLD,8,0
1285,Male,44,Office Assistant III,Manufacturing,Mass Customer,Yes,12.0,45,4306,QLD,6,1
1286,Female,83,Senior Quality Engineer,Manufacturing,High Net Worth,Yes,16.0,43,4306,QLD,8,1
1287,Male,72,Systems Administrator I,Financial Services,Mass Customer,Yes,20.0,58,4306,QLD,4,1
1288,Female,51,Desktop Support Technician,Financial Services,Affluent Customer,Yes,18.0,39,4306,QLD,7,0
1289,Male,35,,,Mass Customer,Yes,8.0,45,4306,QLD,1,1
1290,Male,49,VP Marketing,Financial Services,High Net Worth,Yes,6.0,51,4305,QLD,5,1
1291,Male,0,Quality Engineer,Health,Mass Customer,No,12.0,38,4304,QLD,2,1
1292,Female,56,,,Affluent Customer,No,20.0,57,4301,QLD,3,0
1293,Male,89,Quality Engineer,IT,Mass Customer,No,8.0,38,4300,QLD,6,0
1294,Female,31,,Manufacturing,Mass Customer,Yes,15.0,44,4212,QLD,7,0
1295,Male,66,Nurse,Argiculture,Mass Customer,Yes,5.0,21,4209,QLD,7,1
1296,Female,61,Paralegal,Financial Services,Affluent Customer,Yes,9.0,29,4211,QLD,6,0
1297,Male,91,Social Worker,Health,Mass Customer,No,3.0,37,4210,QLD,7,1
1298,Male,35,Research Nurse,Health,Mass Customer,No,16.0,44,4205,QLD,5,0
1299,Female,72,Media Manager IV,,Affluent Customer,No,12.0,41,4051,QLD,8,1
1300,Female,0,Physical Therapy Assistant,Financial Services,Affluent Customer,Yes,9.0,27,4165,QLD,9,1
1301,Female,17,Structural Analysis Engineer,Health,Mass Customer,No,9.0,27,4165,QLD,7,1
1302,Female,29,Biostatistician I,Financial Services,Affluent Customer,Yes,2.0,20,4053,QLD,7,1
1303,Male,64,,Argiculture,Mass Customer,No,15.0,46,4217,QLD,1,1
1304,Male,23,Administrative Assistant III,,High Net Worth,No,11.0,41,4130,QLD,7,1
1305,Male,97,Executive Secretary,Financial Services,High Net Worth,Yes,6.0,48,4124,QLD,4,0
1306,Male,13,Occupational Therapist,Health,Affluent Customer,Yes,13.0,62,4208,QLD,7,1
1307,Female,73,Dental Hygienist,Health,High Net Worth,Yes,10.0,48,4123,QLD,6,1
1308,Male,34,Analog Circuit Design manager,,Affluent Customer,Yes,18.0,42,4118,QLD,7,0
1309,Male,95,VP Marketing,,Mass Customer,No,13.0,41,4115,QLD,8,0
1310,Male,38,Geological Engineer,Manufacturing,High Net Worth,Yes,13.0,32,4164,QLD,9,0
1311,Female,89,VP Accounting,Financial Services,Mass Customer,Yes,13.0,34,4127,QLD,7,0
1312,Female,96,Food Chemist,Health,Affluent Customer,No,8.0,24,4115,QLD,8,0
1313,Male,59,Analyst Programmer,Property,Mass Customer,No,22.0,32,4152,QLD,4,1
1314,Female,25,Clinical Specialist,Health,Mass Customer,Yes,6.0,48,2452,NSW,8,0
1315,Female,46,,IT,Mass Customer,Yes,12.0,45,3931,VIC,10,1
1316,Male,79,Recruiter,Retail,High Net Worth,Yes,18.0,28,4280,QLD,7,0
1317,Male,2,General Manager,Retail,Mass Customer,Yes,5.0,45,4300,QLD,2,1
1318,Female,10,Senior Developer,Financial Services,Mass Customer,Yes,4.0,52,4055,QLD,6,1
1319,Male,20,,Entertainment,Mass Customer,Yes,12.0,63,4128,QLD,2,0
1320,Female,4,,Manufacturing,High Net Worth,Yes,7.0,35,4500,QLD,3,1
1321,Female,29,Editor,Argiculture,Affluent Customer,No,8.0,24,4370,QLD,6,1
1322,Female,37,Data Coordiator,Financial Services,Mass Customer,Yes,1.0,17,4017,QLD,8,0
1323,Male,27,Account Executive,,High Net Worth,Yes,9.0,30,4053,QLD,7,1
1324,Female,88,Web Designer III,Manufacturing,Mass Customer,No,11.0,40,4020,QLD,5,1
1325,Male,67,Account Executive,Argiculture,High Net Worth,Yes,14.0,50,4019,QLD,4,0
1326,Male,15,Biostatistician III,Health,Affluent Customer,Yes,5.0,52,3188,VIC,8,1
1327,Female,57,Director of Sales,Property,Affluent Customer,No,6.0,23,3977,VIC,8,0
1328,Male,19,Budget/Accounting Analyst IV,IT,Mass Customer,Yes,6.0,37,3806,VIC,8,1
1329,Female,65,Database Administrator IV,,Mass Customer,No,11.0,29,3940,VIC,7,1
1330,Male,20,Technical Writer,,Affluent Customer,No,19.0,33,3939,VIC,6,1
1331,Male,12,Tax Accountant,Telecommunications,High Net Worth,No,17.0,31,3910,VIC,7,1
1332,Male,87,Technical Writer,,Mass Customer,Yes,12.0,40,3977,VIC,10,1
1333,Male,4,Compensation Analyst,Financial Services,High Net Worth,No,9.0,45,3840,VIC,2,0
1334,Female,72,Senior Financial Analyst,Financial Services,Mass Customer,No,4.0,20,3840,VIC,2,0
1335,Female,57,,Entertainment,Mass Customer,Yes,3.0,21,3977,VIC,5,1
1336,Male,83,Physical Therapy Assistant,,Mass Customer,Yes,15.0,29,3810,VIC,6,1
1337,Female,15,Structural Engineer,Health,Mass Customer,No,10.0,30,3806,VIC,8,1
1338,Male,53,Product Engineer,,High Net Worth,No,14.0,38,3804,VIC,9,0
1339,Female,82,Editor,IT,High Net Worth,No,14.0,40,3805,VIC,8,0
1340,Male,16,Statistician I,,High Net Worth,No,18.0,41,3765,VIC,7,1
1341,Male,65,Computer Systems Analyst I,Financial Services,Affluent Customer,No,15.0,32,3757,VIC,7,0
1342,Male,14,,Retail,Affluent Customer,Yes,11.0,56,2582,NSW,8,0
1343,Male,67,Dental Hygienist,Health,High Net Worth,No,5.0,39,3196,VIC,8,0
1344,Female,20,Tax Accountant,Manufacturing,Mass Customer,No,4.0,23,3747,VIC,4,0
1345,Male,94,Senior Sales Associate,Manufacturing,Mass Customer,No,12.0,58,3677,VIC,1,1
1346,Male,9,Administrative Assistant IV,Telecommunications,Mass Customer,No,19.0,48,3620,VIC,4,1
1347,Female,14,Help Desk Operator,Manufacturing,Mass Customer,Yes,14.0,41,3620,VIC,2,1
1348,Male,88,VP Sales,,High Net Worth,No,13.0,34,3630,VIC,2,0
1349,Male,83,Electrical Engineer,Manufacturing,Affluent Customer,No,1.0,21,3151,VIC,10,1
1350,Male,10,Staff Scientist,Retail,Mass Customer,Yes,8.0,61,3023,VIC,7,0
1352,Male,53,Electrical Engineer,Manufacturing,High Net Worth,No,18.0,64,3199,VIC,7,0
1353,Female,1,Clinical Specialist,Health,Mass Customer,Yes,11.0,38,3500,VIC,1,1
1354,Female,0,Analyst Programmer,Financial Services,Affluent Customer,No,2.0,18,3444,VIC,4,0
1355,Male,37,VP Quality Control,Property,Mass Customer,No,1.0,17,3444,VIC,4,0
1356,Female,12,Account Representative I,,High Net Worth,No,13.0,37,3076,VIC,8,1
1357,Male,69,Research Nurse,Health,High Net Worth,No,6.0,25,3380,VIC,1,1
1358,Male,8,Dental Hygienist,Health,High Net Worth,No,6.0,24,3340,VIC,3,1
1359,Female,54,Help Desk Technician,Retail,Mass Customer,No,6.0,25,3338,VIC,5,0
1360,Male,41,Design Engineer,Manufacturing,Mass Customer,Yes,15.0,48,3337,VIC,5,0
1361,Male,56,Professor,Manufacturing,Affluent Customer,No,19.0,54,3280,VIC,4,1
1362,Female,20,Account Executive,Manufacturing,Affluent Customer,Yes,15.0,45,3224,VIC,5,0
1363,Male,7,Associate Professor,Financial Services,Mass Customer,No,18.0,57,3222,VIC,5,1
1364,Male,99,Junior Executive,Manufacturing,Mass Customer,No,21.0,40,3222,VIC,6,0
1365,Male,97,Research Associate,Health,Mass Customer,No,3.0,26,3222,VIC,5,0
1366,Male,10,Computer Systems Analyst IV,Retail,Affluent Customer,No,22.0,44,4164,QLD,9,0
1367,Female,63,Internal Auditor,Retail,Mass Customer,No,18.0,45,3226,VIC,7,1
1368,Female,54,,Property,Mass Customer,No,4.0,45,3204,VIC,10,1
1369,Female,51,Civil Engineer,Manufacturing,Mass Customer,Yes,6.0,24,3201,VIC,6,0
1370,Female,44,Computer Systems Analyst IV,Property,Mass Customer,No,18.0,32,3201,VIC,6,0
1371,Female,39,Design Engineer,Retail,Mass Customer,Yes,13.0,59,3840,VIC,1,0
1372,Male,44,Computer Systems Analyst III,Manufacturing,Affluent Customer,No,17.0,38,3198,VIC,8,1
1374,Male,76,,Manufacturing,Mass Customer,No,8.0,42,3190,VIC,10,1
1375,Male,36,Analog Circuit Design manager,Financial Services,Affluent Customer,No,18.0,40,3156,VIC,8,0
1376,Male,89,Environmental Tech,Health,Mass Customer,Yes,18.0,52,3169,VIC,5,1
1377,Male,86,Mechanical Systems Engineer,Retail,Mass Customer,Yes,2.0,29,3170,VIC,10,0
1378,Female,36,,Property,Affluent Customer,Yes,7.0,40,3163,VIC,6,1
1379,Female,63,Legal Assistant,Financial Services,Mass Customer,Yes,7.0,29,3161,VIC,9,0
1380,Female,99,Financial Analyst,Financial Services,Mass Customer,No,3.0,20,3791,VIC,9,0
1381,Male,79,Engineer IV,Manufacturing,Affluent Customer,Yes,15.0,33,3156,VIC,8,0
1382,Male,27,Data Coordiator,Manufacturing,High Net Worth,Yes,20.0,29,3155,VIC,8,0
1383,Female,81,Software Consultant,IT,Affluent Customer,No,8.0,61,3977,VIC,6,0
1384,Female,48,Quality Control Specialist,Manufacturing,Mass Customer,No,2.0,20,4119,QLD,7,1
1385,Female,39,Cost Accountant,Financial Services,Mass Customer,No,16.0,61,3140,VIC,10,0
1386,Female,71,Help Desk Technician,Retail,Mass Customer,Yes,12.0,51,3136,VIC,9,0
1387,Female,33,Chemical Engineer,Manufacturing,Mass Customer,Yes,4.0,41,3818,VIC,6,0
1388,Male,86,Internal Auditor,Financial Services,Mass Customer,No,7.0,46,3028,VIC,8,1
1389,Female,27,,Health,Affluent Customer,No,15.0,56,3106,VIC,10,1
1390,Female,74,Accounting Assistant I,Retail,High Net Worth,Yes,1.0,18,3082,VIC,7,1
1391,Female,62,Marketing Assistant,Retail,High Net Worth,No,12.0,42,3099,VIC,9,0
1392,Female,28,Human Resources Manager,Financial Services,Mass Customer,No,1.0,18,3752,VIC,6,0
1393,Female,96,,Manufacturing,Mass Customer,No,20.0,42,3754,VIC,8,0
1394,Male,50,,Health,Mass Customer,Yes,8.0,40,3140,VIC,9,0
1395,Female,83,VP Product Management,,High Net Worth,Yes,16.0,61,3068,VIC,5,0
1396,Male,20,Cost Accountant,Financial Services,Mass Customer,No,18.0,31,3756,VIC,4,1
1397,Male,29,Legal Assistant,Manufacturing,Mass Customer,Yes,14.0,39,3061,VIC,5,1
1398,Female,11,Project Manager,Manufacturing,Mass Customer,No,17.0,52,3048,VIC,6,1
1399,Female,84,Staff Scientist,Manufacturing,Mass Customer,No,15.0,51,3046,VIC,9,0
1400,Female,51,Senior Developer,Manufacturing,Affluent Customer,Yes,7.0,36,4217,QLD,4,1
1401,Female,68,,Financial Services,High Net Worth,No,10.0,40,3036,VIC,9,0
1402,Male,58,Assistant Professor,Telecommunications,Mass Customer,No,1.0,17,3107,VIC,8,1
1403,Female,18,Geologist II,Retail,Mass Customer,No,16.0,38,3030,VIC,7,0
1404,Male,78,Chemical Engineer,Manufacturing,Mass Customer,Yes,14.0,61,3022,VIC,8,1
1405,Female,52,VP Product Management,Manufacturing,High Net Worth,Yes,11.0,60,3020,VIC,4,1
1406,Male,3,Cost Accountant,Financial Services,High Net Worth,Yes,17.0,48,3049,VIC,6,1
1407,Female,43,Structural Analysis Engineer,Manufacturing,Mass Customer,Yes,9.0,38,3015,VIC,10,1
1408,Male,14,Dental Hygienist,Health,High Net Worth,No,4.0,21,2880,NSW,1,0
1409,Female,69,Help Desk Technician,,Mass Customer,No,4.0,22,3500,VIC,2,0
1410,Female,10,Marketing Manager,Retail,High Net Worth,Yes,6.0,21,2870,NSW,5,1
1411,Female,24,Registered Nurse,Health,Mass Customer,Yes,5.0,24,2259,NSW,7,1
1412,Female,20,Tax Accountant,,Mass Customer,Yes,4.0,27,2830,NSW,4,0
1413,Female,47,Administrative Assistant II,Financial Services,Mass Customer,No,3.0,20,2880,NSW,1,1
1414,Female,57,Help Desk Technician,Retail,Mass Customer,Yes,10.0,38,2763,NSW,8,0
1415,Female,68,Executive Secretary,Property,High Net Worth,Yes,3.0,20,2774,NSW,8,0
1416,Male,90,Assistant Manager,,High Net Worth,Yes,5.0,51,2155,NSW,10,0
1417,Female,12,,Manufacturing,High Net Worth,Yes,20.0,59,2770,NSW,7,1
1418,Female,80,Senior Sales Associate,IT,Affluent Customer,Yes,21.0,42,2750,NSW,5,1
1419,Male,5,Physical Therapy Assistant,Financial Services,Mass Customer,Yes,4.0,51,2767,NSW,9,0
1420,Female,14,Dental Hygienist,Health,Mass Customer,No,11.0,59,2767,NSW,8,0
1421,Female,74,Senior Editor,Property,Mass Customer,No,20.0,62,2765,NSW,10,1
1422,Male,31,Nuclear Power Engineer,Manufacturing,Affluent Customer,Yes,16.0,46,2769,NSW,10,1
1423,Female,51,Project Manager,Manufacturing,Mass Customer,No,19.0,59,2762,NSW,9,1
1424,Male,56,Occupational Therapist,Health,High Net Worth,Yes,14.0,44,2745,NSW,9,0
1425,Male,20,General Manager,Retail,High Net Worth,Yes,11.0,32,2761,NSW,7,0
1426,Female,72,Financial Advisor,Financial Services,Mass Customer,No,17.0,62,2761,NSW,8,1
1427,Male,14,Environmental Specialist,Financial Services,High Net Worth,No,8.0,25,2761,NSW,9,1
1428,Female,93,Sales Representative,Retail,High Net Worth,No,1.0,20,2760,NSW,8,1
1429,Male,94,Legal Assistant,Health,Mass Customer,Yes,12.0,38,2794,NSW,2,1
1430,Female,86,Biostatistician I,Manufacturing,Mass Customer,Yes,3.0,19,2759,NSW,8,1
1431,Male,29,Sales Associate,Financial Services,Affluent Customer,Yes,17.0,43,2750,NSW,9,0
1432,Male,70,Tax Accountant,Argiculture,High Net Worth,Yes,2.0,20,2759,NSW,8,1
1433,Female,15,Account Coordinator,IT,Mass Customer,No,20.0,60,2756,NSW,8,0
1434,Male,42,Statistician I,Property,High Net Worth,No,9.0,45,2756,NSW,11,0
1435,Male,96,Software Engineer II,Telecommunications,Affluent Customer,Yes,19.0,50,2756,NSW,8,1
1436,Male,40,General Manager,,Affluent Customer,No,3.0,19,2756,NSW,8,0
1437,Male,35,Electrical Engineer,Manufacturing,Affluent Customer,No,20.0,44,2777,NSW,9,0
1438,Female,27,Social Worker,Health,Mass Customer,Yes,14.0,43,2749,NSW,8,1
1439,Male,97,GIS Technical Architect,Retail,Mass Customer,No,19.0,53,2154,NSW,10,0
1440,Female,19,Human Resources Manager,Financial Services,High Net Worth,Yes,12.0,53,2749,NSW,9,1
1441,Female,23,,Manufacturing,Affluent Customer,No,5.0,41,2773,NSW,10,0
1442,Male,1,,Manufacturing,Affluent Customer,No,17.0,55,2745,NSW,9,0
1443,Female,47,,Financial Services,Affluent Customer,Yes,22.0,32,2747,NSW,7,1
1444,Male,97,Payment Adjustment Coordinator,Health,Mass Customer,No,8.0,43,2323,NSW,5,0
1445,Female,57,Web Designer II,IT,Affluent Customer,No,18.0,45,2640,NSW,4,1
1446,Male,51,Engineer I,Manufacturing,Mass Customer,No,17.0,31,3690,VIC,2,1
1447,Male,29,Civil Engineer,Manufacturing,Mass Customer,No,4.0,22,2630,NSW,1,1
1448,Male,40,VP Product Management,Property,Mass Customer,No,20.0,30,2260,NSW,8,0
1449,Female,38,Staff Accountant IV,,High Net Worth,No,4.0,51,2594,NSW,3,1
1450,Female,23,Statistician I,Manufacturing,Affluent Customer,No,6.0,54,2579,NSW,2,1
1451,Female,32,Junior Executive,Argiculture,Mass Customer,Yes,16.0,41,2567,NSW,9,1
1452,Male,99,Safety Technician III,Retail,Mass Customer,No,20.0,63,2567,NSW,8,0
1453,Male,54,Computer Systems Analyst I,Health,High Net Worth,No,13.0,41,2567,NSW,8,0
1454,Male,4,Physical Therapy Assistant,Argiculture,Mass Customer,Yes,3.0,39,2567,NSW,9,0
1455,Female,2,Software Engineer I,Property,Affluent Customer,No,8.0,26,2560,NSW,7,0
1456,Male,97,Health Coach II,Property,Mass Customer,Yes,6.0,54,2560,NSW,4,0
1457,Female,99,Speech Pathologist,,Affluent Customer,Yes,12.0,40,2564,NSW,8,1
1458,Male,40,Account Representative IV,Telecommunications,Affluent Customer,No,11.0,62,2560,NSW,6,0
1459,Male,89,Senior Sales Associate,Manufacturing,Mass Customer,No,4.0,20,2570,NSW,8,0
1460,Male,92,Information Systems Manager,Financial Services,High Net Worth,Yes,13.0,45,2207,NSW,9,1
1461,Male,71,,Retail,Mass Customer,Yes,9.0,61,2560,NSW,9,1
1462,Male,16,VP Accounting,Financial Services,Mass Customer,Yes,1.0,23,4503,QLD,6,1
1463,Male,53,Chief Design Engineer,Property,High Net Worth,Yes,18.0,53,2557,NSW,9,0
1464,Male,20,Office Assistant II,,Affluent Customer,Yes,10.0,34,2565,NSW,9,1
1465,Female,53,Mechanical Systems Engineer,Financial Services,Mass Customer,Yes,5.0,47,2536,NSW,5,0
1466,Female,62,Cost Accountant,Financial Services,High Net Worth,Yes,2.0,20,2530,NSW,8,0
1467,Female,1,,Manufacturing,Mass Customer,Yes,6.0,43,2207,NSW,8,1
1468,Female,37,Financial Advisor,Financial Services,Mass Customer,No,22.0,40,2519,NSW,9,1
1469,Male,77,Financial Advisor,Financial Services,Affluent Customer,Yes,14.0,61,2439,NSW,10,1
